CleanTweets,label
jne anteraja ekspedisi jelek,negatif
jne baik pakai jnt antar pulau sudah paket pos saja mahal ya lambat ya,negatif
jne bau tidak mau pakai jne lagi maaf banget,negatif
jne bayi larang buka coba dempet barang berat bisa hilang bentuk lipat setrika,negatif
jne bobrok barang pakai jnt sicepat aman aman saja sekali pakai jne buat kirim giling mi sampai tempat rusak,negatif
jne bobrok parah,negatif
jne buruk super buruk baru kali benar kapok pakai jne,negatif
jne express ganti nama deh buru tidak lihat jasa kirim barang sampai bang,negatif
jne gagal astaga asli lebih baik sicepat reguler burak,negatif
jne gila sudah kirim kota bisa,negatif
jne hari buat kesal jne cabang harap baru sudah jam tidak jne kali baru rusak payah,negatif
jne hilang batik kakak laki laki tindak lanjut tidak tanggung jawab,negatif
jne jakarta pusat depok memang butuh hari ya jakarta depok beda pulau ya kirim paket,negatif
jne jelek banget paket tidak jalan jalan sudah kirim tanggal saja,negatif
jne kacau,negatif
jne kacau sekali ya pusing,negatif
jne kait kasus kasus lain kait jne tidak tambah bising politik polisi usut,negatif
jne kak id express macet kurir hari lama sekali,negatif
jne kapok sudah antar saja sudah lama kadang macet hilang,negatif
jne kenal mahal ya lambat sekali,negatif
jne kirim barang hari rumah tidak enak sekali langgan tumben jelek sekali,negatif
jne kirim barang lama sekali sudah,negatif
jne komplain paket sampai tidak kirim terima nama panji nomor alamat kp rt desa bogor nomor resi cek sudah molor hari tertawa,negatif
jne kopok lambat,negatif
jne kurir nya galak sekali,negatif
jne lagi lambat banget ya paket hari sudah sampai kota tuju sampai belum antar,negatif
jne lama parah kadang barang sampai rusak tidak bisa lacak,negatif
jne lama sekali anjing paket macet melulu tidak kirim sudah hari,negatif
jne lama sekali deh kesal,negatif
jne lama sekali pakai jakarta tidak mau kirim china jakarta hari tanggal jam an sudah sampai jakarta tanggal tidak bisa kirim,negatif
jne lama tidak jnt jauh sekali beda pesan barang beda hari hari sabtu sudah sampai hari minggu jne sampai belum sampai sampai sampai saja tidak baru tolong baru,negatif
jne lambat ganti ekspedisi saja sudah kapok pakai,negatif
jne lambat sekali,negatif
jne lambat sekali ya,negatif
jne lambat sekali ya allah,negatif
jne lambat ya dulu jne murah cepat sampai kalah cepat jnt sicepat ekspedisi baru lain murah,negatif
jne layan langgan tidak bisa telepon ya email belum balas tolong cek pesan langsung administrator paket macet surabaya tanggal tidak surabaya malang hari sampai,negatif
jne lebih banyak kakak sering sekali barang rusak hilang basah pokok deh sicepat bisa kakak,negatif
jne libur kali ya barang tidak kirim kirim,negatif
jne lucu ya barang cek resi nya sudah sampai terima datang barang tidak,negatif
jne mah buat emosi melulu selamat tinggal sicepat memang cepat sudah molor minggu lebih baru sampai mana paket tidak jelas mana layan langgan nya susah,negatif
jne malu sicepat cepat kirim paket hari pasti sampai kerja jne kecewa jne lebih senior sicepat niat kerja tidak sih,negatif
jne masak salah kirim ulang,negatif
jne mau tanya operasional pakai tangan besi dos tebal sekali bisa robek lampir simpan waktu kirim besok buat ya,negatif
jne memang bangsat raja tega rusak tidak rusak sampai tuju paham,negatif
jne memang jelek sekali,negatif
jne memang kesal,negatif
jne memang lagi kacau parah kirim paket bandung sampai minggu,negatif
jne memang lama sih lagi banyak kirim paket pasti tidak tahu sih coba saja tunggu hari hari lagi,negatif
jne memang sebal sekali sih paket ku bolak balik status ku sudah terima status balik bawa kurir tidak komplain tidak tindak lanjut kurir nya tidak hubung nomor nya,negatif
jne memang suka macet begitu tidak sih,negatif
jne mohon cek kirim kirim tanggal mei tanggal sudah terima hari belum terima nomor resi terima bp sukma hati,negatif
jne paket belum sampai sudah kurir jam sampai jam belum sampai,negatif
jne paket hilang bulan baru temu ekspedisi lagi kacau paket saja sesat,negatif
jne parah banget kirim bisa hari loh tolong baik,negatif
jne parah hai paket sudah minggu tidak sampai hari jakarta melulu,negatif
jne peduli benar tidak peduli konsumen aneh paket bisa ambil orang kantor jne tulis kirim tolong jne tindak lanjut tunggu lambat sekali proses kecewa,negatif
jne proses lama banget reguler hari estimasi jari tidak ekspedisi belah tutup tidak lama,negatif
jne putar ya takut kemarin pas cek resi tulis rumah kantor kosong toko ramai banyak orang,negatif
jne seram,negatif
jne serius lama lama tidak pakai jne lagi loh deh sistem sudah parah banget kali,negatif
jne sesat sampai roma,negatif
jne shopee buat gondok,negatif
jne si anjing sekali,negatif
jne sih mahal lambat sendiri tertawa,negatif
jne sudah yakin esok sampai tahi nyata hari,negatif
jne tahi sekali,negatif
jne tidak jelas anjing,negatif
jne tidak jelas memang paket terima nama ibu tidak,negatif
jne tindak kurir tidak kece barang rusak tidak baru tahu jne perhati kondisi kirim jelek ya kualitas tertawa,negatif
jne tolong layan buruk banget,negatif
jne total juara barang hilang barang rusak barang tukar barang tidak sampai sampai sudah alam,negatif
jne usaha bodoh sulit pakai,negatif
jne ya komunikasi kurir langgan buruk kes canda tidak orang selo hari tunggu jelas banyak sengaja luang waktu,negatif
jne ya paket sesat melulu ya sudah komplain telepon layan langgan sebentar sesat memang sih belah boleh ya lebih teliti sudah jelas sekian keluh kesah terima kasih,negatif
jne ya seram lihat orang jelek mana basah rusak jne memang kadang rugi waktu harga materi rasa,negatif
jne ya tidak pertanggungjawabannya paket sudah sampai pas cek resi tidak gerak gerak jakarta saja,negatif
jne zaman dulu sudah lebih parah pindah sicepat jnt mana kurir galak lagi salah,negatif
jnt daftar ku hindar sekali hari sudah sampai paket sudah jual sampai tidak sampai pilih jnt lebih cepat gagal kecewa deh jnt express,negatif
jnt express lagi sudah ya kirim barang lumayan lama,negatif
jnt express layan lambat nak hari macet sudah dekat drop daerah pos laju lambat,negatif
jnt express paket belum datang,negatif
jnt express sudah busuk benar jangan ulah ya bilang status paket sudah terima sore tidak terima,negatif
jnt express tidak jelas sekali tidak mau pilih ekspedisi,negatif
jnt hari barang penyok sicepat minggu plus barang sudah penyok,negatif
jnt jakarta hari sicepat hari doang hari belum sampai paket kemas jual nya tidak si tidak sabar saja mau terima paket,negatif
jnt jne sudah malas sicepat,negatif
jnt jne tidak kurir,negatif
jnt kemarin buat pakai sicepat,negatif
jnt lama sekali sudah lambat hari astaga memang tidak ya emosi makassar saja sudah hari sicepat beli jepit hari sudah sampai jakarta makassar dekat,negatif
jnt lambat ya bisa bisa bekas bandung hari belum sampai,negatif
jnt lambat ya sudah benar sicepat deh ya mentok mentok anteraja,negatif
jnt lumayan kadang suka masalah jne amit amit deh malas pakai,negatif
jnt macet ya jakarta denpasar tanggal tidak sampai sampai sicepat hari sudah denpasar tolong jangan elah,negatif
jnt mahal sendiri sih mana potong harga sudah potong lebih mahal pakai jne balik jne saja,negatif
jnt masalah ambil sering buat emosi beda id express sicepat,negatif
jnt memang lambat mau express tidak beda barang minggu tidak sampai sampai bangsat,negatif
jnt memang suka masalah banget sih malas pakai ekspedisi pas beli tablet samsung harga juta an kurir jnt tidak mau kirim rumah eh kurir id express untung kurir id express amanah tidak memang jnt,negatif
jnt parah banget status aplikasi ons kirim kurir tidak jalan mesti dulu pas cek kurir duduk saja sampai hari bisa besok sore baru antar alamat,negatif
jnt sicepat nama saja cepat asli lambat habis,negatif
jnt sicepat si jne lama anteraja lama sekali ninja id suka sesat tidak tahu tempat suka ku malas gerak telepon telepon begitu tik tidak mau pakai lagi trauma paket hilang untung ganti ribet sisa tidak pakai,negatif
jnt sicepat sudah kapok pakai jne,negatif
jnt tumben banget kalah cepat sicepat tahu begitu pilih sicepat saja mana makan gampang basi sudah tahu makan gampang basi sampai jam pagi sampai belum kirim rumah,negatif
jorok ya kurir baru coba pakai jne rekomendasi bagus tidak bayang,negatif
jual kali rugi layan ambil notifikasi gagal ambil tidak manusia datang paket putar tidak jelas jengkel hapus jasa daftar jasa kirim bisnis makan hari ah saja,negatif
jujur kesal sicepat hari paket tidak ambil,negatif
jujur sekali sebal ekspedisi nya pakai lion lama banget sumpah pakai sicepat tidak bisa pilih,negatif
jujur sicepat benar cepat jakarta moga harga regular tokopedia gratis hari terang notifikasi ambil orang lain tulis nama kakak,negatif
juragan lagi tunggu paket provinsi sudah jempol loh kirim kudus bandung bisa kurang jam bandung sampai hari gila kali ya sicepat bandung turun profesionalitas,negatif
juta juta juta juta isi paket susu bubuk persen penyok susu tumpah paket sudah pasang stiker rapuh laku karyawan jne,negatif
kacau alam nya baik buruk,negatif
kacau banget sicepat antar jakarta sudah hari belum sampai,negatif
kacau sekali,negatif
kacau si sudah ganggu orang buka paket tampa izin,negatif
kacau sicepat sudah berani begitu bogor sudah kasus begitu tidak sih mesti ganti jasa kirim sih mah,negatif
kadang sicepat tidak cepat,negatif
kah jnt macet paket paket sicepat sudah datang hari periksa pesan nya,negatif
kak anteraja memang masalah paket hilang kak,negatif
kak barang tidak gerak gerak sudah lebih minggu,negatif
kak informasi sudah bawa kurir sampai tidak sampai sampai ya,negatif
kak jakarta bandung sampai minggu basi tidak uang langgan tidak makan sebal,negatif
kak maaf tanggal tidak gerak sekali tunda kirim belum sekali informasi loh barang kirim tidak resi,negatif
kak mohon informasi paket tanggal pesan belum jalan pindah,negatif
kak paket belum ya dekat sudah hari tidak sampai,negatif
kak sa kemarin mata pakai jnt eh pakai jne lupa ganti mana sampai lama,negatif
kak sudah nyata hilang,negatif
kak tanggal diam cimahi kirim ya kak,negatif
kak tolong informasi paket resi belum antar belum baru lagi sudah sampai agen jne lokasi malam,negatif
kak tolong paket macet jakarta saja ya tanggal belum tanda berangkat mau tuju nomor resi,negatif
kak tolong paket tidak sampai sudah lempar jne pusat jne muara bulian jne teman paket hilang rusak an ganti rugi,negatif
kak tolong segera antar alamat terima pagi belum gerak lagi,negatif
kak tolong teman kasihan sekali kak jne nya lambat sekali ya,negatif
kak waktu beli sudah penyok sampai pas jalan begitu paket banting begitu ya omong omong pakai ekspedisi sicepat kak,negatif
kakak bantu nomor resi jne jne tidak ubah paket sudah sampai beli minggu gawat kasus batal sistem shopee terima kasih,negatif
kakak kirim paket pakai jne resi nomor kirim sabtu jam set siang jam pagi paket tidak jalan ya gudang jakarta dok penting dosen sampai hari,negatif
kakak mau camil camil kripik kilo bisa ecer bisa mau bisa harga nya rasa pedas manis terima kirim indonesia jne pos ayo pesan bisa hubung sendiri kakak,negatif
kakak paket sudah sampai belum banget kakak paket ku macet gudang sortir,negatif
kakak paket sudah tangerang tanggal jne tidak paket ekspedisi lain sudah datang pagi kirim,negatif
kakak sudah tidak lagi pakai jne layan hari kecewa barang berkas mesti rusak pas sampai,negatif
kali jne ekspedisi tidak aman anteraja hilang jne hilang iphone sekian juta bau saing bisnis ekspedisi,negatif
kali kirim barang paket sudah ambil kurir hilang besok datang cari lagi paket,negatif
kali nun paket sudah sampai tahun memang jne nya tidak tidak tahu paket sesat mana mana pulau teh,negatif
kali pakai anteraja lama sekali takut paket ku kirim waktu lumayan lama kota transit hari,negatif
kali pakai sicepat paket macet tempat konfirmasi sicepat baru paket jalan lagi jujur habis kecewa jarang pakai sicepat lebih baik pilih jnt memang mahal,negatif
kali pesan ambil shopee tidak datang ambil ya hari pesan tahu deh datang tidak kurir nya,negatif
kali pesan pakai bebas ongkos kirim layan anteraja buruk tunggu paket antar tidak jelas status jalan mana kurir buana,negatif
kali sesal pakai sicepat nyata tidak cepat sampai paket tidak sampai akhir ya pakai sicepat,negatif
kapok astaga tidak mau pakai sicepat,negatif
kapok deh,negatif
kapok kirim barang pakai grabexpress tahi abang,negatif
kapok lambat,negatif
kapok memang jne tertawa rumah kosong tertawa,negatif
kapok pakai jasa sudah kirim tanggal tangerang sampai tidak kirim status tangerang layan langgan tidak bantu kemarin telepon jne tangerang sampai hari tidak baru,negatif
kapok pakai jne sudah minggu belum datang paket,negatif
kapok pakai jnt kapok pakai jne sicepat suka tahan barang kantor beda daerah beda layan sih,negatif
kapok pakai kirim kota saja sampai hari belum sampai tanya langgan layan jawab ulang robot akhir pakai jasa kurir,negatif
kapok sicepat,negatif
kapok sih pakai anteraja sampai minggu baru datang paket,negatif
kapok sih pakai ekspedisi tidak lagi deh,negatif
kapok sumpah pakai ekspedisi sicepat halu benar halu,negatif
kardus saja bisa hilang tidak tanggung jawab,negatif
kasar sih sedih ah,negatif
kasih saja bintang nilai jelek hati hati saja sih nilai besok nya pesan alamat gosend sampai banyak begitu,negatif
kasihan karyawan jne laku bos jne buat emosi,negatif
kasihan tahu tidak jual sudah percaya hancur begitu saja jne memang sih waktu beli album pakai jne benar muka kurir kesal paket pas pakai jnt astaga semerbak sekali,negatif
kasus sampai belum selesai sudah minggu jalan status sudah kirim tidak terima bukti terima tidak,negatif
kecewa banget barang tunda hari tidak tahu sampai bogor jakarta pusat tanya kurir lempar barang mau kirim lagi,negatif
kecewa banget ekspedisi mau klaim ganti rugi paket hilang saja susah sekali,negatif
kecewa banget layan nya lihat resi nya paket sudah sampai agen tanggal april sampai paket tidak alamat sudah tunggu tidak paket rumah layan pesan langsung instagram tidak balas,negatif
kecewa beri informasi kurang sah layan langgan telepon email resi akhir datang awal resi awal belum datang sampai informasi email maksimal kirim hari informasi layan langgan telepon maksimal hari buset benar mana,negatif
kecewa bisa nya tidak amanah paket langgan tolak komplain tuntut hak sendiri tolong tuntut hak hilang kemas paket rusak,negatif
kecewa lagi lagi paket kondisi kondisi paket bolong mana nya tidak curiga sih peduli,negatif
kecewa layan jne barang sudah sampai kemarin sampai hari belum kirim kurir kak kurir hubung tidak jawab,negatif
kecewa layan nomor resi semarang semarang jarak tidak lebih antar lebih hari beli email tidak respons,negatif
kecewa loh pakai layan si indonesia alih pakai saja saja saja murah tidak jamin cepat sampai paket kilat khusus express naik burak,negatif
kecewa pakai anteraja sudah tunggu lama paket hilang kerja bisa hilang tidak tanggung jawab paket,negatif
kecewa sekali sih pakai sicepat barang hilang tidak tanggung nomor layan langgan jawab tindak lanjut doang langsung ganti produk ganti kirim buat rugi orang saja tidak tanggung jawab,negatif
kecewa sicepat jnt jne jne lama si,negatif
kecewa tingkat dewa hai beli barang jual kota bisa salah alamat sortir hari sampai loh pakai tetangga belah eh sesat gunung kidul tanggap,negatif
kecewa ya sas,negatif
keluh banyak paket hilang ya uang kembali dana nya jangan lupa ya hari tanya nomor rekening tanya resi lain lain memang situ balas lagi tidak tolong layan lebih baik,negatif
kemarin ambil sendiri gudang jne banyak sekali belum antar pas lacak tidak gerak,negatif
kemarin balas akun sicepat biar respons respons begitu saja tidak buat lega tahu tidak balas sopan marah sendiri,negatif
kemarin banyak kasus paket hilang pakai anteraja banyak nominal besar hilang kemarin teman album hilang album ya co shopee bilang maaf bukti data lain lain tidak respons,negatif
kemarin habis beli produk kirim anteraja barang kirim orang lain status tulis terima terima asli,negatif
kemarin kak adu shopee saja biar bisa kembali dana sicepat memang tidak kembang paket hilang,negatif
kemarin kena astagfirullah jne masalah hidup hai semangat kakak moga bisa cepat ganti ya,negatif
kemarin mau pilih jne harga lebih mahal,negatif
kemarin pakai jne dekat rumah tahu jne lebih baik pindah saja jnt ayo sicepat saja deh jne tidak pakai deh,negatif
kemarin pakai jne toko tidak kurir lain alhasil tanggal juli sampai barang tidak sampai sudah lelah buat lapor maaf suruh tunggu informasi barang hilang barang besar kg memang kocak,negatif
kemarin pesan langsung tidak respons mau tunggu sampai lagi paket tidak gerak mau tunggu minggu lagi kemarin mau kirim segera paket cek pesan langsung,negatif
kemarin saja tidak selesai memang anjing malas banget,negatif
kemarin status paket terima sampai belum sampai,negatif
kemarin teman pakai sicepat masalah,negatif
kemarin tidak gerak gerak sudah sampai situ paket hari pasti datang loh,negatif
keren banget ekspedisi sudah minggu tidak kembang barang lanjut ya administrator prestasi mu,negatif
kerja minggu pesan barang antar jakarta,negatif
kerja sicepat sb harap kabar baik begitu banyak kabar buruk paket hilang,negatif
kesal banget ah jne salah salah besar pilih,negatif
kesal banget anteraja paket sudah tidak jual tidak,negatif
kesal banget idexpress tidak bisa astaga mau ambil sendiri saja paket,negatif
kesal ninja benar benar tidak express sekali sudah minggu pesan tidak sampai sampai,negatif
kesal sekali astaga niat biar barang cepat sampai barang macet jakarta sudah hari tanggal september estimasi lambat hari september tanya langgan peduli suruh tunggu melulu sampai,negatif
kesal sekali jne allahuakbar,negatif
kesal sekali jne buka lapak balas lama orang begitu ganggu sekali toko daring badan komentar instagram,negatif
kesal sekali jne tidak jalan hari,negatif
kesal sopir tunggu sudah menit buat sopir ambil saja mau gosend buku sekolah orang lihat tidak sih sudah gojek orang tempat lain kesal,negatif
kilas ekspedisi mayoritas lambat jual sudah ambil lebih jam tidak tidak lagi sudah pakai ekspedisi,negatif
kira kira sampai paket ya mana tunggu banget benar benar kecewa,negatif
kirim administrator surah buat ambil gagal,negatif
kirim akhir koordinator bantu kurir daerah rumah tim lambat sekali waktu hari tidak,negatif
kirim anteraja tidak tahu tahu bilang tidak hubung main langsung paket saja sudah kirim lambat kali hari ih geram,negatif
kirim barang nya lama respons nya lambat sekali,negatif
kirim barang salah terima kurir nya sih situ jelas nomor terima nama terima tidak telepon konsumen terima nya alamat terima jelas sah tolong cek ya salah terima nya sudah,negatif
kirim barang surabaya bekas pakai jne trucking kirim barang sampai konsumen jne tidak mau ganti rugi ulur waktu alhasil paket tidak mau pakai jne lagi,negatif
kirim belum sampai bisa maaf sekali lagi jne benar benar buruk moga langgan bijak pilih jasa kirim jne tidak saran,negatif
kirim jakarta lama hari sudah hari belum sampai lacak terus lambat sekali gerak,negatif
kirim jne tanggal sampai belum sampai kerja jne resi juta estimasi sampai tanggal kemarin mobil mogok kelas jne begitu loh tidak antar antar,negatif
kirim kemarin kirim gratis ongkos kirim sicepat anteraja kirim jne reguler bayar kirim sudah senin jne reguler sangkut lagi jakarta,negatif
kirim kemarin nya hari sampai pakai layan baik baik,negatif
kirim lambat sekali lain hari sampai sudah hari situ saja,negatif
kirim nasib tidak jelas tanggal tv jne lampung nya tidak bisa kasih informasi jelas mana barang,negatif
kirim nomor resi kirim jakarta tanggal juni bogor sampai hari belum sampai ya status jne jakarta,negatif
kirim nya lama benar sudah jne tanggal sampai belum sampai aduh,negatif
kirim pagi jam kurang sampai jam malam barang belum gerak ongkos saja lipat loh rugi saja reguler sortir,negatif
kirim pakai paket terima,negatif
kirim paket anteraja cepat sicepat kali paket kirim lama masalah,negatif
kirim paket jakarta kamis belum sampai loh resi pesan langsung,negatif
kirim paket kendal sudah hari sampai jne malang tidak antar sampai jne lama payah cek resi,negatif
kirim paket lama kak nama ai cepat,negatif
kirim paket lampung pakai jne tanggal sampai hari belum sampai belum gerak,negatif
kirim paket pakai jne buat batin lama banget sumpah,negatif
kirim paket pakai jne lagi lama tidak gerak jakarta melulu,negatif
kirim paket pakai suruh tunggu sampai wib sampai tidak sampai barang tidak penting tidak pakai layan yakin tidak sampai ya,negatif
kirim sicepat minggu jelek banget astaga,negatif
kirim sudah lambat tunggu lagi gila kali,negatif
kirim surabaya jne hari tidak sampai kecewa,negatif
kirim surabaya mau hari belum sampai sampai gila,negatif
kirim tidak aman paket paket bobol kurir tidak pusat bintang,negatif
kirim tidak kabar layan buruk email tidak telepon kantor pusat usaha harga,negatif
komplain jne paket kirim jakarta manado makan tikus gudang jne sudah hari tidak kembang balas mohon tunggu ulur waktu proses ya,negatif
komplain kali barang kirim tidak sampai rumah lacak sudah hari sampai kota tuju baru tidak kabar hari komplain lagi eh paket hilang coba tidak komplain lagi tahu paket hilang,negatif
komplain lambat sekali,negatif
komplain mana ya sicepat paket belum sampai tolong informasi,negatif
komplain nomor whatsapp mesin balas tidak balas mohon perhati manajemen,negatif
komplain pesan langsung tidak respons sekali,negatif
komplain urus tidak sih suruh pesan langsung sudah pesan langsung tidak tanggap barang sudah mau minggu,negatif
korban maling paket nya,negatif
kurang baru pegawai mana tidak baru pesan tanggal juni kurir tidak baru payah pakai jne,negatif
kurang paham tidak pakai jne saja masalah,negatif
kurang sekali ekspedisi anteraja lambat sekali,negatif
kurang sicepat tidak bisa bayar tempat bawa paket kurang jnt lambat kurir sering ganti,negatif
kurir anteraja memang suka sekali terima paket nya isu bohong sendiri,negatif
kurir anteraja respons lambat banget tidak kurir lain,negatif
kurir anteraja si sudah hari ambil an paket tidak ambil ambil astaga kasihan beli tunggu lama dulu ambil tidak ambil sampai hari lebih mana kurir ketus banget lain kali ganti saja kali ya hilang hormat,negatif
kurir batal ambil ya maksud ya lapor pesan langsung tidak tanggap,negatif
kurir jelek kurir rekomendasi tokopedia labil pindah pindah merek anteraja sicepat tambah lagi kirim lama banget,negatif
kurir jne area tidak paham lokasi kerja sistem tulis alamat tidak lengkap tanggung jawab mesan jual kirim indonesia jelas tulis kirim informasi,negatif
kurir lihat sop usaha tidak laku orang rombak khusus orang tidak sop,negatif
kurir mana sudah tidak ambil hari,negatif
kurir sejarah bang,negatif
kurir si calon kurir latih dulu tidak si pas kuring tidak salah tahu benar sop kerja kasih tidak biar bisa paket,negatif
kurir sicepat jelek sudah sampai tidak kirim rumah,negatif
kurir sicepat memang barang ya tidak panggil ketuk pintu pagar barang sering sesat parah,negatif
kurir tidak bisa temu alamat alamat sudah jelas kasih baik baik si kurir respons nya kasar ujung paket urus saja administrator,negatif
kurir tidak cepat nama beli barang tanggal mei pertama pakai jne register surabaya pakai sicepat baik hari jakarta barat eh surabaya sudah sampai lebih dulu,negatif
kurir tik orang baru rusak salah tanya dehidrasi paket sudah jelas alamat sampai kali sesat rumah orang lain nomor rumah beda nama jalan rt,negatif
kurir tik tidak ya siang belum sampai prioritas,negatif
lacak jne memang ons,negatif
lacak nomor sudah administrator jne bandung kirim data lengkap alamat tuju pintu gerbang titik lokasi google map tidak tanggap,negatif
laden kah sampai tidak bisa cek paket,negatif
lagi bicara jaka sembung bawa golok,negatif
lagi kakak tidak kirim langsung alamat tuju kemarin mau kirim sampai belum kirim sudah alamat nomor telepon tolong kakak kualitas lebih tingkat lagi tidak kecewa beli mohon kakak,negatif
lagi kerja benar saja kurir administrator tidak konfirmasi main saja,negatif
lagi komplain sicepat ambil barang karyawan musuh kirim tidak loh tidak acuh saja tertawa akhir ya memang niat usir kirim kali ya biar jangan kirim pakai sicepat biar tidak usah kerja,negatif
lagi lagi kurir ekspedisi tidak tanggung jawab tindak lanjut oknum kurir,negatif
lagi lagi lagi ya kapok sudah pakai saja tidak deh bayar ongkos kirim tidak lambat,negatif
lagi lagi layan sicepat buat kesal,negatif
lagi selang waktu paket bawa kurir sampai paket kembali terima tidak rumah menit kurir pakai awan mau mangkir tanggung jawab ya,negatif
lagi sudah emak kompleks nyinyir gadis tetangga sudah paket tanggal sudah denpasar benar ya moga jne,negatif
lain balas twitnya tidak ya paket belum sampai sampai lewat estimasi,negatif
lain kali jangan sampai pakai anteraja pilih gratis ongkos kirim anteraja lebih baik batal indonesia sambat sicepat loh bagus lebih baik shopee hindar anteraja,negatif
laku usaha bisnis dunia kpop rugi barang barang nyata rusak hilang datang barang tidak lengkap ambil,negatif
lama banget anjing kota saja makan waktu hari buat antar alamat sesal pilih anteraja,negatif
lama banget dekat administrator,negatif
lama banget ih lanjur batal sistem sudah kemarin,negatif
lama banget jakarta belitung hari sampai sudah hari,negatif
lama banget paket administrator lanjur busuk deh makan pesan langsung tunggu tidak pesan langsung jne muncul resi,negatif
lama banget tanggal desember tanggal desember baru keluar jakarta tidak rekomendasi,negatif
lama banget ya allah,negatif
lama benar motor sudah rewel barang tidak jelas datang nya hari barang tidak gerak gudang jakarta timur,negatif
lama buat kesal puasa astaga,negatif
lama jelek banget performa antar jakarta saja hari tidak sampai tunda masalah operasional masalah tolong baik kualitas layan,negatif
lama jne mah gojek saja,negatif
lama kali administrator astaga resi cek barang sudah kirim belum,negatif
lama kali ku rasa sicepat rasa lambat baru kirim paket jakarta kirim makan sudah basi makan administrator,negatif
lama saja sicepat jnt sudah beres lebaran,negatif
lama sampai kabupaten paket mau jakarta aneh,negatif
lama sekali kak arab,negatif
lama sekali tunggu abang jne tidak datang,negatif
lama tahi,negatif
lama tanggal januari jawab suruh tunggu melulu,negatif
lambat administrator sudah hari pesan langsung terima kasih,negatif
lambat banget administrator,negatif
lambat banget sih sistem mah lanjur belanda serang lagi indonesia lambat,negatif
lambat lambat lambat keong,negatif
lambat respons ya sudah coba hubung lewat whatsapp lambat respons butuh cepat barang,negatif
lambat ya usaha cari kontak jne baru jalan susah ya baru sampai cari tahu sendiri hari,negatif
langgan peduli mu jelek sudah hari kontak langgan peduli mu mau whatsapp telepon hasil lempar ujung mau orang tahu betapa langgan peduli mu solusi administrator tidak lempar lagi,negatif
langsung stres lupa jasa kirim shopee express sicepat jnt jne,negatif
lapor bisa administrator nya,negatif
lapor paket hilang belum ganti administrator layan langgan sicepat sudah ganti nila harga beli barang beli tidak terima tolong tidak tahu sicepat mana bohong tidak mau tanggung jawab,negatif
lawak memang jne payah sesal pakai jne,negatif
layan anteraja kurang sekali sudah langgan layan panggil whatsapp lacak aplikasi jelek sekali respons lambat status barang tidak sesuai,negatif
layan baik langgan tidak mau nilai rendah banyak loh keluh tidak balas sekali tolong lagi butuh paket lagi buru buru lambat sudah hari loh hari,negatif
layan buruk sekali tolong baik,negatif
layan jasa ekspedisi tidak amanah tidak tanggung jawab,negatif
layan jelek,negatif
layan jne kecewa,negatif
layan jnt lagi sekali paket macet melulu kemarin sampai hari kemarin macet tidak jalan paket sicepat anteraja bisa hari sampai,negatif
layan kecewa paket macet sudah hari pakai anteraja,negatif
layan kurang puas langgan kait proses kirim kecewa abang aduh gusti sabar,negatif
layan langgan bayar sering gagal tiada mesti evaluasi internal sistem bayar sering gagal bukti transaksi lain tidak masalah sungguh repot langgan,negatif
layan langgan sicepat tidak whatsapp line twitter suka jawab tidak sambung tanya sih,negatif
layan malas pakai jasa pos indonesia laku,negatif
layan sicepat banget ya ya jual ikut si kurir buat kurir tentu alas tidak waktu sudah begitu layan banget,negatif
layan sicepat benar bobrok layan langgan sampai nya,negatif
lazada ninja express ya lama sekali sampai bisa minggu lebih,negatif
lazada pakai ninja express super lambat,negatif
lebih bagus jnt ya sumpah jne tidak banget kecewa kali,negatif
lebih baik barang sendiri pesan orang tidak sampai komplain suruh buat cepat buat sampai barang,negatif
lebih baik ekspedisi jnt saja kakak jne dulu begitu lama sekali,negatif
lebih baik ganti nama saja jne biar bisa lebih bijak pilih ekspedisi takut saja dukung kelompok hasut,negatif
lebih baik pilih ekspedisi lain dulu deh mau belanja daring kemarin paket langgan sudah hari tidak komplain lama mau antar tempat drop jauh rumah sampai akhir langgan batal sudah jadi kali,negatif
lebih baik sudah kirim bisa cek jne nya tanggal sampai emas komplain tidak ubah hari akhir garansi tidak kirim batal tunggu batal doang,negatif
lebih baik tanggal april tidak sampai sesak banget tidak deh pakai anteraja bisa pas mau bayar lihat detail situ kurir anteraja sicepat,negatif
lebih baik telepon saja whatsapp tidak balas,negatif
lebih baik tidak pakai lagi sih takut jadi lagi,negatif
lebih baik wig orang start paket tidak sampai sampai kirim jakarta selatan buat tangsel,negatif
lebih cocok pakai nama lambat sih estimasi maksimal tanggal eh tanggal belum informasi lain hari sudah sampai hari kabar saja tidak ekspedisi lindas lain ulah karyawannya sendiri,negatif
lebih parah anjing benar benar sudah,negatif
lebih parah sicepat jakarta minggu,negatif
lelah banget alias lambat,negatif
lelah banget jne hari sudah kota tidak ambil kurir,negatif
lelah banget jujur anteraja nama ganti saja,negatif
lelah jelas haram pakai jne lagi sumpah haram bayar paket sudah masuk jne tidak boleh ambil lagi ambil uang ongkos ku lagi mau ambil paket,negatif
lelah sicepat buat emosi melulu,negatif
lemes banget baca komplain orang orang jne memang lambat dulu pakai tidak loh masak surabaya malang saja hari aduh lebih baik kemarin bayar mahal tidak pakai gratis ongkos kirim toko hijau potong ribu buat darah,negatif
lempar sih mau konfirmasi tidak suruh pusat belanja pusat belanja,negatif
lihat lini banyak rusak pakai jne takut,negatif
